id,lat,lon,n_nodes,source,zoom,grid,tile_x0,tile_y0,blank_tiles,status,path
TPS_00711,25.06293,121.511212,2,taipei_udd_Image_2025,21,4,1756428,897680,0,ok,taipei_z21/images/TPS_00711.jpg
TPS_00712,25.056991,121.513775,2,taipei_udd_Image_2025,21,4,1756443,897718,0,ok,taipei_z21/images/TPS_00712.jpg
TPS_00713,25.047101,121.532948,2,taipei_udd_Image_2025,21,4,1756555,897782,0,ok,taipei_z21/images/TPS_00713.jpg
TPS_00714,25.050196,121.532997,2,taipei_udd_Image_2025,21,4,1756555,897762,0,ok,taipei_z21/images/TPS_00714.jpg
TPS_00715,25.052049,121.531506,2,taipei_udd_Image_2025,21,4,1756546,897750,0,ok,taipei_z21/images/TPS_00715.jpg
TPS_00716,25.05202,121.534793,2,taipei_udd_Image_2025,21,4,1756565,897750,0,ok,taipei_z21/images/TPS_00716.jpg
TPS_00717,25.058748,121.561571,2,taipei_udd_Image_2025,21,4,1756721,897707,0,ok,taipei_z21/images/TPS_00717.jpg
TPS_00718,25.05866,121.560525,2,taipei_udd_Image_2025,21,4,1756715,897707,0,ok,taipei_z21/images/TPS_00718.jpg
TPS_00719,25.051488,121.560791,2,taipei_udd_Image_2025,21,4,1756717,897753,0,ok,taipei_z21/images/TPS_00719.jpg
TPS_00720,25.049348,121.572234,2,taipei_udd_Image_2025,21,4,1756784,897767,0,ok,taipei_z21/images/TPS_00720.jpg
TPS_00721,25.045699,121.568841,2,taipei_udd_Image_2025,21,4,1756764,897791,0,ok,taipei_z21/images/TPS_00721.jpg
TPS_00722,25.045599,121.572099,2,taipei_udd_Image_2025,21,4,1756783,897791,0,ok,taipei_z21/images/TPS_00722.jpg
TPS_00723,25.046874,121.572145,2,taipei_udd_Image_2025,21,4,1756783,897783,0,ok,taipei_z21/images/TPS_00723.jpg
TPS_00724,25.048074,121.522505,2,taipei_udd_Image_2025,21,4,1756494,897775,0,ok,taipei_z21/images/TPS_00724.jpg
TPS_00725,25.045379,121.519584,2,taipei_udd_Image_2025,21,4,1756477,897793,0,ok,taipei_z21/images/TPS_00725.jpg
TPS_00727,25.044916,121.523505,2,taipei_udd_Image_2025,21,4,1756500,897796,0,ok,taipei_z21/images/TPS_00727.jpg
TPS_00726,25.044705,121.523201,2,taipei_udd_Image_2025,21,4,1756498,897797,0,ok,taipei_z21/images/TPS_00726.jpg
TPS_00728,25.047941,121.524343,2,taipei_udd_Image_2025,21,4,1756505,897776,0,ok,taipei_z21/images/TPS_00728.jpg
TPS_00729,25.050893,121.51704,2,taipei_udd_Image_2025,21,4,1756462,897757,0,ok,taipei_z21/images/TPS_00729.jpg
TPS_00730,25.047661,121.524075,2,taipei_udd_Image_2025,21,4,1756503,897778,0,ok,taipei_z21/images/TPS_00730.jpg
TPS_00731,25.037999,121.583792,2,taipei_udd_Image_2025,21,4,1756851,897840,0,ok,taipei_z21/images/TPS_00731.jpg
TPS_00732,25.037156,121.581493,2,taipei_udd_Image_2025,21,4,1756838,897846,0,ok,taipei_z21/images/TPS_00732.jpg
TPS_00733,25.041008,121.570159,2,taipei_udd_Image_2025,21,4,1756772,897821,0,ok,taipei_z21/images/TPS_00733.jpg
TPS_00734,25.049276,121.576001,2,taipei_udd_Image_2025,21,4,1756806,897768,0,ok,taipei_z21/images/TPS_00734.jpg
TPS_00735,25.048417,121.575998,2,taipei_udd_Image_2025,21,4,1756806,897773,0,ok,taipei_z21/images/TPS_00735.jpg
TPS_00736,25.050022,121.575985,2,taipei_udd_Image_2025,21,4,1756805,897763,0,ok,taipei_z21/images/TPS_00736.jpg
TPS_00737,25.044318,121.577813,2,taipei_udd_Image_2025,21,4,1756816,897799,0,ok,taipei_z21/images/TPS_00737.jpg
TPS_00738,25.045534,121.574188,2,taipei_udd_Image_2025,21,4,1756795,897792,0,ok,taipei_z21/images/TPS_00738.jpg
TPS_00739,25.044649,121.572064,2,taipei_udd_Image_2025,21,4,1756783,897797,0,ok,taipei_z21/images/TPS_00739.jpg
TPS_00740,25.044425,121.568817,2,taipei_udd_Image_2025,21,4,1756764,897799,0,ok,taipei_z21/images/TPS_00740.jpg
TPS_00741,25.045513,121.575482,2,taipei_udd_Image_2025,21,4,1756803,897792,0,ok,taipei_z21/images/TPS_00741.jpg
TPS_00742,25.047647,121.580499,2,taipei_udd_Image_2025,21,4,1756832,897778,0,ok,taipei_z21/images/TPS_00742.jpg
TPS_00743,25.048117,121.579234,2,taipei_udd_Image_2025,21,4,1756824,897775,0,ok,taipei_z21/images/TPS_00743.jpg
TPS_00744,25.050372,121.579667,2,taipei_udd_Image_2025,21,4,1756827,897761,0,ok,taipei_z21/images/TPS_00744.jpg
TPS_00745,25.046482,121.580672,2,taipei_udd_Image_2025,21,4,1756833,897786,0,ok,taipei_z21/images/TPS_00745.jpg
TPS_00746,25.046645,121.577799,2,taipei_udd_Image_2025,21,4,1756816,897785,0,ok,taipei_z21/images/TPS_00746.jpg
TPS_00747,25.045471,121.57701,2,taipei_udd_Image_2025,21,4,1756811,897792,0,ok,taipei_z21/images/TPS_00747.jpg
TPS_00749,25.048917,121.580108,2,taipei_udd_Image_2025,21,4,1756829,897770,0,ok,taipei_z21/images/TPS_00749.jpg
TPS_00748,25.051493,121.580037,2,taipei_udd_Image_2025,21,4,1756829,897753,0,ok,taipei_z21/images/TPS_00748.jpg
TPS_00750,25.065998,121.578809,2,taipei_udd_Image_2025,21,4,1756822,897660,0,ok,taipei_z21/images/TPS_00750.jpg
TPS_00751,25.066978,121.581323,2,taipei_udd_Image_2025,21,4,1756837,897654,0,ok,taipei_z21/images/TPS_00751.jpg
TPS_00752,25.063546,121.576716,2,taipei_udd_Image_2025,21,4,1756810,897676,0,ok,taipei_z21/images/TPS_00752.jpg
TPS_00753,25.065626,121.575174,2,taipei_udd_Image_2025,21,4,1756801,897662,0,ok,taipei_z21/images/TPS_00753.jpg
TPS_00754,25.065949,121.574997,2,taipei_udd_Image_2025,21,4,1756800,897660,0,ok,taipei_z21/images/TPS_00754.jpg
TPS_00755,25.051531,121.582562,2,taipei_udd_Image_2025,21,4,1756844,897753,0,ok,taipei_z21/images/TPS_00755.jpg
TPS_00756,25.072529,121.538509,2,taipei_udd_Image_2025,21,4,1756587,897618,0,ok,taipei_z21/images/TPS_00756.jpg
TPS_00757,25.058506,121.558361,2,taipei_udd_Image_2025,21,4,1756703,897708,0,ok,taipei_z21/images/TPS_00757.jpg
TPS_00758,25.057987,121.552105,2,taipei_udd_Image_2025,21,4,1756666,897712,0,ok,taipei_z21/images/TPS_00758.jpg
TPS_00759,25.00201,121.581047,2,taipei_udd_Image_2025,21,4,1756835,898071,0,ok,taipei_z21/images/TPS_00759.jpg
TPS_00760,25.001825,121.597327,2,taipei_udd_Image_2025,21,4,1756930,898073,0,ok,taipei_z21/images/TPS_00760.jpg
TPS_00761,25.028312,121.534508,2,taipei_udd_Image_2025,21,4,1756564,897902,0,ok,taipei_z21/images/TPS_00761.jpg
TPS_00762,25.028888,121.526319,2,taipei_udd_Image_2025,21,4,1756516,897899,0,ok,taipei_z21/images/TPS_00762.jpg
TPS_00763,25.033016,121.527086,2,taipei_udd_Image_2025,21,4,1756521,897872,0,ok,taipei_z21/images/TPS_00763.jpg
TPS_00765,25.026319,121.531984,2,taipei_udd_Image_2025,21,4,1756549,897915,0,ok,taipei_z21/images/TPS_00765.jpg
TPS_00764,25.03019,121.526571,2,taipei_udd_Image_2025,21,4,1756518,897890,0,ok,taipei_z21/images/TPS_00764.jpg
TPS_00766,25.084137,121.525468,2,taipei_udd_Image_2025,21,4,1756511,897543,0,ok,taipei_z21/images/TPS_00766.jpg
TPS_00767,25.088835,121.52154,2,taipei_udd_Image_2025,21,4,1756488,897513,0,ok,taipei_z21/images/TPS_00767.jpg
TPS_00768,25.086728,121.509288,2,taipei_udd_Image_2025,21,4,1756417,897527,0,ok,taipei_z21/images/TPS_00768.jpg
TPS_00769,25.094652,121.497341,2,taipei_udd_Image_2025,21,4,1756347,897476,0,ok,taipei_z21/images/TPS_00769.jpg
TPS_00770,25.089547,121.506813,2,taipei_udd_Image_2025,21,4,1756402,897509,0,ok,taipei_z21/images/TPS_00770.jpg
TPS_00771,25.056876,121.508238,2,taipei_udd_Image_2025,21,4,1756411,897719,0,ok,taipei_z21/images/TPS_00771.jpg
TPS_00772,25.051569,121.513915,2,taipei_udd_Image_2025,21,4,1756444,897753,0,ok,taipei_z21/images/TPS_00772.jpg
TPS_00773,25.049883,121.511976,2,taipei_udd_Image_2025,21,4,1756433,897764,0,ok,taipei_z21/images/TPS_00773.jpg
TPS_00774,25.048636,121.50763,2,taipei_udd_Image_2025,21,4,1756407,897772,0,ok,taipei_z21/images/TPS_00774.jpg
TPS_00775,25.048153,121.509996,2,taipei_udd_Image_2025,21,4,1756421,897775,0,ok,taipei_z21/images/TPS_00775.jpg
TPS_00776,25.050175,121.510519,2,taipei_udd_Image_2025,21,4,1756424,897762,0,ok,taipei_z21/images/TPS_00776.jpg
TPS_00777,25.047254,121.513273,2,taipei_udd_Image_2025,21,4,1756440,897781,0,ok,taipei_z21/images/TPS_00777.jpg
TPS_00778,25.091359,121.500296,2,taipei_udd_Image_2025,21,4,1756365,897497,0,ok,taipei_z21/images/TPS_00778.jpg
TPS_00779,25.089394,121.503778,2,taipei_udd_Image_2025,21,4,1756385,897510,0,ok,taipei_z21/images/TPS_00779.jpg
TPS_00780,25.062985,121.514752,2,taipei_udd_Image_2025,21,4,1756449,897679,0,ok,taipei_z21/images/TPS_00780.jpg
TPS_00781,25.058427,121.518201,2,taipei_udd_Image_2025,21,4,1756469,897709,0,ok,taipei_z21/images/TPS_00781.jpg
TPS_00782,25.058199,121.513656,2,taipei_udd_Image_2025,21,4,1756442,897710,0,ok,taipei_z21/images/TPS_00782.jpg
TPS_00783,25.062816,121.520832,2,taipei_udd_Image_2025,21,4,1756484,897681,0,ok,taipei_z21/images/TPS_00783.jpg
TPS_00784,25.061188,121.527441,2,taipei_udd_Image_2025,21,4,1756523,897691,0,ok,taipei_z21/images/TPS_00784.jpg
TPS_00785,25.062689,121.52563,2,taipei_udd_Image_2025,21,4,1756512,897681,0,ok,taipei_z21/images/TPS_00785.jpg
TPS_00786,25.096542,121.532131,2,taipei_udd_Image_2025,21,4,1756550,897464,0,ok,taipei_z21/images/TPS_00786.jpg
TPS_00787,25.08959,121.51987,2,taipei_udd_Image_2025,21,4,1756479,897508,0,ok,taipei_z21/images/TPS_00787.jpg
TPS_00788,25.089903,121.518399,2,taipei_udd_Image_2025,21,4,1756470,897506,0,ok,taipei_z21/images/TPS_00788.jpg
TPS_00789,25.09609,121.514023,2,taipei_udd_Image_2025,21,4,1756444,897467,0,ok,taipei_z21/images/TPS_00789.jpg
TPS_00790,25.098952,121.512862,2,taipei_udd_Image_2025,21,4,1756438,897448,0,ok,taipei_z21/images/TPS_00790.jpg
TPS_00791,25.03125,121.504158,2,taipei_udd_Image_2025,21,4,1756387,897884,0,ok,taipei_z21/images/TPS_00791.jpg
TPS_00792,25.027555,121.494488,2,taipei_udd_Image_2025,21,4,1756331,897907,0,ok,taipei_z21/images/TPS_00792.jpg
TPS_00793,25.022303,121.498152,2,taipei_udd_Image_2025,21,4,1756352,897941,0,ok,taipei_z21/images/TPS_00793.jpg
TPS_00794,25.022661,121.499368,2,taipei_udd_Image_2025,21,4,1756359,897939,0,ok,taipei_z21/images/TPS_00794.jpg
TPS_00795,25.035524,121.490834,2,taipei_udd_Image_2025,21,4,1756309,897856,0,ok,taipei_z21/images/TPS_00795.jpg
TPS_00796,25.03851,121.497149,2,taipei_udd_Image_2025,21,4,1756346,897837,0,ok,taipei_z21/images/TPS_00796.jpg
TPS_00797,25.040079,121.497902,2,taipei_udd_Image_2025,21,4,1756351,897827,0,ok,taipei_z21/images/TPS_00797.jpg
TPS_00798,25.032868,121.492108,2,taipei_udd_Image_2025,21,4,1756317,897873,0,ok,taipei_z21/images/TPS_00798.jpg
TPS_00799,25.066726,121.578496,2,taipei_udd_Image_2025,21,4,1756820,897655,0,ok,taipei_z21/images/TPS_00799.jpg
TPS_00800,25.067958,121.581562,2,taipei_udd_Image_2025,21,4,1756838,897647,0,ok,taipei_z21/images/TPS_00800.jpg
TPS_00801,25.026186,121.533626,2,taipei_udd_Image_2025,21,4,1756559,897916,0,ok,taipei_z21/images/TPS_00801.jpg
TPS_00802,25.044212,121.581944,2,taipei_udd_Image_2025,21,4,1756840,897800,0,ok,taipei_z21/images/TPS_00802.jpg
TPS_00803,25.062951,121.512174,2,taipei_udd_Image_2025,21,4,1756434,897680,0,ok,taipei_z21/images/TPS_00803.jpg
TPS_00804,25.067256,121.513719,2,taipei_udd_Image_2025,21,4,1756443,897652,0,ok,taipei_z21/images/TPS_00804.jpg
TPS_00805,25.000591,121.543207,2,taipei_udd_Image_2025,21,4,1756614,898081,0,ok,taipei_z21/images/TPS_00805.jpg
TPS_00806,24.99988,121.554081,2,taipei_udd_Image_2025,21,4,1756678,898085,0,ok,taipei_z21/images/TPS_00806.jpg
TPS_00807,25.003651,121.556333,2,taipei_udd_Image_2025,21,4,1756691,898061,0,ok,taipei_z21/images/TPS_00807.jpg
TPS_00808,25.004243,121.570306,2,taipei_udd_Image_2025,21,4,1756772,898057,0,ok,taipei_z21/images/TPS_00808.jpg
TPS_00809,25.032343,121.522557,2,taipei_udd_Image_2025,21,4,1756494,897876,0,ok,taipei_z21/images/TPS_00809.jpg
TPS_00810,24.999456,121.544004,2,taipei_udd_Image_2025,21,4,1756619,898088,0,ok,taipei_z21/images/TPS_00810.jpg
TPS_00811,24.999311,121.557463,2,taipei_udd_Image_2025,21,4,1756698,898089,0,ok,taipei_z21/images/TPS_00811.jpg
TPS_00812,24.997764,121.559228,2,taipei_udd_Image_2025,21,4,1756708,898099,0,ok,taipei_z21/images/TPS_00812.jpg
TPS_00813,25.000203,121.556015,2,taipei_udd_Image_2025,21,4,1756689,898083,0,ok,taipei_z21/images/TPS_00813.jpg
TPS_00814,25.002209,121.555429,2,taipei_udd_Image_2025,21,4,1756686,898070,0,ok,taipei_z21/images/TPS_00814.jpg
TPS_00815,24.998066,121.558854,2,taipei_udd_Image_2025,21,4,1756706,898097,0,ok,taipei_z21/images/TPS_00815.jpg
TPS_00816,25.020386,121.534041,2,taipei_udd_Image_2025,21,4,1756561,897953,0,ok,taipei_z21/images/TPS_00816.jpg
TPS_00817,25.061796,121.578035,2,taipei_udd_Image_2025,21,4,1756817,897687,0,ok,taipei_z21/images/TPS_00817.jpg
TPS_00818,25.064818,121.585643,2,taipei_udd_Image_2025,21,4,1756862,897668,0,ok,taipei_z21/images/TPS_00818.jpg
TPS_00819,25.066286,121.585739,2,taipei_udd_Image_2025,21,4,1756862,897658,0,ok,taipei_z21/images/TPS_00819.jpg
TPS_00820,25.069049,121.587825,2,taipei_udd_Image_2025,21,4,1756874,897640,0,ok,taipei_z21/images/TPS_00820.jpg
TPS_00821,25.031219,121.502274,2,taipei_udd_Image_2025,21,4,1756376,897884,0,ok,taipei_z21/images/TPS_00821.jpg
TPS_00822,25.026484,121.518951,2,taipei_udd_Image_2025,21,4,1756473,897914,0,ok,taipei_z21/images/TPS_00822.jpg
TPS_00823,25.029008,121.512096,2,taipei_udd_Image_2025,21,4,1756433,897898,0,ok,taipei_z21/images/TPS_00823.jpg
TPS_00824,25.029512,121.508893,2,taipei_udd_Image_2025,21,4,1756415,897895,0,ok,taipei_z21/images/TPS_00824.jpg
TPS_00825,25.028504,121.510169,2,taipei_udd_Image_2025,21,4,1756422,897901,0,ok,taipei_z21/images/TPS_00825.jpg
TPS_00826,25.028162,121.510796,2,taipei_udd_Image_2025,21,4,1756426,897903,0,ok,taipei_z21/images/TPS_00826.jpg
TPS_00827,25.029696,121.502305,2,taipei_udd_Image_2025,21,4,1756376,897893,0,ok,taipei_z21/images/TPS_00827.jpg
TPS_00828,25.02772,121.500504,2,taipei_udd_Image_2025,21,4,1756366,897906,0,ok,taipei_z21/images/TPS_00828.jpg
TPS_00829,25.033895,121.493012,2,taipei_udd_Image_2025,21,4,1756322,897866,0,ok,taipei_z21/images/TPS_00829.jpg
TPS_00830,25.086693,121.562689,2,taipei_udd_Image_2025,21,4,1756728,897527,0,ok,taipei_z21/images/TPS_00830.jpg
TPS_00831,25.086403,121.568026,2,taipei_udd_Image_2025,21,4,1756759,897529,0,ok,taipei_z21/images/TPS_00831.jpg
TPS_00832,25.078609,121.578943,2,taipei_udd_Image_2025,21,4,1756823,897579,0,ok,taipei_z21/images/TPS_00832.jpg
TPS_00833,25.078544,121.583597,2,taipei_udd_Image_2025,21,4,1756850,897579,0,ok,taipei_z21/images/TPS_00833.jpg
TPS_00834,25.078812,121.587953,2,taipei_udd_Image_2025,21,4,1756875,897578,0,ok,taipei_z21/images/TPS_00834.jpg
TPS_00835,25.067919,121.617413,2,taipei_udd_Image_2025,21,4,1757047,897648,0,ok,taipei_z21/images/TPS_00835.jpg
TPS_00836,25.068231,121.616222,2,taipei_udd_Image_2025,21,4,1757040,897646,0,ok,taipei_z21/images/TPS_00836.jpg
TPS_00837,25.071958,121.608833,2,taipei_udd_Image_2025,21,4,1756997,897622,0,ok,taipei_z21/images/TPS_00837.jpg
TPS_00840,25.073162,121.606166,2,taipei_udd_Image_2025,21,4,1756981,897614,0,ok,taipei_z21/images/TPS_00840.jpg
TPS_00838,25.084326,121.60139,2,taipei_udd_Image_2025,21,4,1756953,897542,0,ok,taipei_z21/images/TPS_00838.jpg
TPS_00839,25.081985,121.6065,2,taipei_udd_Image_2025,21,4,1756983,897557,0,ok,taipei_z21/images/TPS_00839.jpg
TPS_00841,25.000202,121.583566,2,taipei_udd_Image_2025,21,4,1756850,898083,0,ok,taipei_z21/images/TPS_00841.jpg
TPS_00842,25.057586,121.616801,2,taipei_udd_Image_2025,21,4,1757043,897714,0,ok,taipei_z21/images/TPS_00842.jpg
TPS_00843,25.057953,121.592749,2,taipei_udd_Image_2025,21,4,1756903,897712,0,ok,taipei_z21/images/TPS_00843.jpg
TPS_00844,25.050424,121.594021,2,taipei_udd_Image_2025,21,4,1756911,897760,0,ok,taipei_z21/images/TPS_00844.jpg
TPS_00846,25.058097,121.616836,2,taipei_udd_Image_2025,21,4,1757043,897711,0,ok,taipei_z21/images/TPS_00846.jpg
TPS_00845,25.054821,121.594592,2,taipei_udd_Image_2025,21,4,1756914,897732,0,ok,taipei_z21/images/TPS_00845.jpg
TPS_00847,25.056302,121.61961,2,taipei_udd_Image_2025,21,4,1757060,897722,0,ok,taipei_z21/images/TPS_00847.jpg
TPS_00848,25.052355,121.609073,2,taipei_udd_Image_2025,21,4,1756998,897748,0,ok,taipei_z21/images/TPS_00848.jpg
TPS_00849,25.059062,121.619492,2,taipei_udd_Image_2025,21,4,1757059,897705,0,ok,taipei_z21/images/TPS_00849.jpg
TPS_00850,25.110038,121.511796,2,taipei_udd_Image_2025,21,4,1756432,897377,0,ok,taipei_z21/images/TPS_00850.jpg
TPS_00851,25.108732,121.525261,2,taipei_udd_Image_2025,21,4,1756510,897385,0,ok,taipei_z21/images/TPS_00851.jpg
TPS_00852,25.061032,121.61803,2,taipei_udd_Image_2025,21,4,1757050,897692,0,ok,taipei_z21/images/TPS_00852.jpg
TPS_00853,25.059349,121.616567,2,taipei_udd_Image_2025,21,4,1757042,897703,0,ok,taipei_z21/images/TPS_00853.jpg
TPS_00854,25.060527,121.614465,2,taipei_udd_Image_2025,21,4,1757030,897695,0,ok,taipei_z21/images/TPS_00854.jpg
TPS_00855,25.068946,121.586017,2,taipei_udd_Image_2025,21,4,1756864,897641,0,ok,taipei_z21/images/TPS_00855.jpg
TPS_00856,25.060621,121.591338,2,taipei_udd_Image_2025,21,4,1756895,897695,0,ok,taipei_z21/images/TPS_00856.jpg
TPS_00857,25.048021,121.585066,2,taipei_udd_Image_2025,21,4,1756858,897776,0,ok,taipei_z21/images/TPS_00857.jpg
TPS_00858,25.063808,121.611153,2,taipei_udd_Image_2025,21,4,1757010,897674,0,ok,taipei_z21/images/TPS_00858.jpg
TPS_00859,25.060476,121.596868,2,taipei_udd_Image_2025,21,4,1756927,897696,0,ok,taipei_z21/images/TPS_00859.jpg
TPS_00860,25.121955,121.486267,2,taipei_udd_Image_2025,21,4,1756283,897300,0,ok,taipei_z21/images/TPS_00860.jpg
TPS_00861,25.067739,121.611806,2,taipei_udd_Image_2025,21,4,1757014,897649,0,ok,taipei_z21/images/TPS_00861.jpg
TPS_00862,25.051978,121.616081,2,taipei_udd_Image_2025,21,4,1757039,897750,0,ok,taipei_z21/images/TPS_00862.jpg
TPS_00863,25.051186,121.593732,2,taipei_udd_Image_2025,21,4,1756909,897755,0,ok,taipei_z21/images/TPS_00863.jpg
TPS_00864,25.054795,121.582505,2,taipei_udd_Image_2025,21,4,1756843,897732,0,ok,taipei_z21/images/TPS_00864.jpg
TPS_00865,25.068372,121.618257,2,taipei_udd_Image_2025,21,4,1757052,897645,0,ok,taipei_z21/images/TPS_00865.jpg
TPS_00866,25.08265,121.556341,2,taipei_udd_Image_2025,21,4,1756691,897553,0,ok,taipei_z21/images/TPS_00866.jpg
TPS_00867,25.084653,121.556295,2,taipei_udd_Image_2025,21,4,1756691,897540,0,ok,taipei_z21/images/TPS_00867.jpg
TPS_00868,25.083939,121.556339,2,taipei_udd_Image_2025,21,4,1756691,897545,0,ok,taipei_z21/images/TPS_00868.jpg
TPS_00869,25.079241,121.556313,2,taipei_udd_Image_2025,21,4,1756691,897575,0,ok,taipei_z21/images/TPS_00869.jpg
TPS_00870,25.076119,121.563157,2,taipei_udd_Image_2025,21,4,1756731,897595,0,ok,taipei_z21/images/TPS_00870.jpg
TPS_00871,25.097944,121.534437,2,taipei_udd_Image_2025,21,4,1756563,897455,0,ok,taipei_z21/images/TPS_00871.jpg
TPS_00872,25.100033,121.55007,2,taipei_udd_Image_2025,21,4,1756654,897441,0,ok,taipei_z21/images/TPS_00872.jpg
TPS_00874,25.04776,121.522252,2,taipei_udd_Image_2025,21,4,1756492,897777,0,ok,taipei_z21/images/TPS_00874.jpg
TPS_00873,25.044035,121.521316,2,taipei_udd_Image_2025,21,4,1756487,897801,0,ok,taipei_z21/images/TPS_00873.jpg
TPS_00875,25.048828,121.615846,2,taipei_udd_Image_2025,21,4,1757038,897770,0,ok,taipei_z21/images/TPS_00875.jpg
TPS_00876,25.047684,121.615707,2,taipei_udd_Image_2025,21,4,1757037,897778,0,ok,taipei_z21/images/TPS_00876.jpg
TPS_00877,25.052775,121.612616,2,taipei_udd_Image_2025,21,4,1757019,897745,0,ok,taipei_z21/images/TPS_00877.jpg
TPS_00878,25.08283,121.605458,2,taipei_udd_Image_2025,21,4,1756977,897552,0,ok,taipei_z21/images/TPS_00878.jpg
TPS_00879,25.132688,121.497539,2,taipei_udd_Image_2025,21,4,1756348,897231,0,ok,taipei_z21/images/TPS_00879.jpg
TPS_00880,25.074098,121.601841,2,taipei_udd_Image_2025,21,4,1756956,897608,0,ok,taipei_z21/images/TPS_00880.jpg
TPS_00881,25.110008,121.520251,2,taipei_udd_Image_2025,21,4,1756481,897377,0,ok,taipei_z21/images/TPS_00881.jpg
TPS_00882,25.118077,121.517514,2,taipei_udd_Image_2025,21,4,1756465,897325,0,ok,taipei_z21/images/TPS_00882.jpg
TPS_00883,25.114372,121.507197,2,taipei_udd_Image_2025,21,4,1756405,897349,0,ok,taipei_z21/images/TPS_00883.jpg
TPS_00884,25.112454,121.509293,2,taipei_udd_Image_2025,21,4,1756417,897361,0,ok,taipei_z21/images/TPS_00884.jpg
TPS_00885,25.121738,121.526787,2,taipei_udd_Image_2025,21,4,1756519,897302,0,ok,taipei_z21/images/TPS_00885.jpg
TPS_00886,25.046824,121.515019,2,taipei_udd_Image_2025,21,4,1756450,897783,0,ok,taipei_z21/images/TPS_00886.jpg
TPS_00887,25.046205,121.517512,2,taipei_udd_Image_2025,21,4,1756465,897787,0,ok,taipei_z21/images/TPS_00887.jpg
TPS_00888,25.048369,121.508721,2,taipei_udd_Image_2025,21,4,1756414,897773,0,ok,taipei_z21/images/TPS_00888.jpg
TPS_00889,25.044477,121.52525,2,taipei_udd_Image_2025,21,4,1756510,897798,0,ok,taipei_z21/images/TPS_00889.jpg
TPS_00890,25.095026,121.524623,2,taipei_udd_Image_2025,21,4,1756506,897473,0,ok,taipei_z21/images/TPS_00890.jpg
TPS_00891,25.083783,121.550833,2,taipei_udd_Image_2025,21,4,1756659,897546,0,ok,taipei_z21/images/TPS_00891.jpg
TPS_00892,25.082071,121.548814,2,taipei_udd_Image_2025,21,4,1756647,897557,0,ok,taipei_z21/images/TPS_00892.jpg
TPS_00893,25.079989,121.552105,2,taipei_udd_Image_2025,21,4,1756666,897570,0,ok,taipei_z21/images/TPS_00893.jpg
TPS_00894,25.07794,121.534995,2,taipei_udd_Image_2025,21,4,1756567,897583,0,ok,taipei_z21/images/TPS_00894.jpg
TPS_00895,25.079381,121.539125,2,taipei_udd_Image_2025,21,4,1756591,897574,0,ok,taipei_z21/images/TPS_00895.jpg
TPS_00896,25.060274,121.579209,2,taipei_udd_Image_2025,21,4,1756824,897697,0,ok,taipei_z21/images/TPS_00896.jpg
TPS_00897,25.062663,121.584714,2,taipei_udd_Image_2025,21,4,1756856,897682,0,ok,taipei_z21/images/TPS_00897.jpg
TPS_00898,25.060593,121.582655,2,taipei_udd_Image_2025,21,4,1756844,897695,0,ok,taipei_z21/images/TPS_00898.jpg
TPS_00899,24.992781,121.543334,2,taipei_udd_Image_2025,21,4,1756615,898131,0,ok,taipei_z21/images/TPS_00899.jpg
TPS_00900,24.989866,121.540947,2,taipei_udd_Image_2025,21,4,1756601,898150,0,ok,taipei_z21/images/TPS_00900.jpg
TPS_00901,24.988069,121.553793,2,taipei_udd_Image_2025,21,4,1756676,898161,0,ok,taipei_z21/images/TPS_00901.jpg
TPS_00902,24.986932,121.566788,2,taipei_udd_Image_2025,21,4,1756752,898168,0,ok,taipei_z21/images/TPS_00902.jpg
TPS_00903,25.059235,121.513635,2,taipei_udd_Image_2025,21,4,1756442,897704,0,ok,taipei_z21/images/TPS_00903.jpg
TPS_00904,25.056928,121.510738,2,taipei_udd_Image_2025,21,4,1756425,897718,0,ok,taipei_z21/images/TPS_00904.jpg
TPS_00905,25.05822,121.511503,2,taipei_udd_Image_2025,21,4,1756430,897710,0,ok,taipei_z21/images/TPS_00905.jpg
TPS_00906,25.060211,121.518234,2,taipei_udd_Image_2025,21,4,1756469,897697,0,ok,taipei_z21/images/TPS_00906.jpg
TPS_00907,25.110754,121.494369,2,taipei_udd_Image_2025,21,4,1756330,897372,0,ok,taipei_z21/images/TPS_00907.jpg
TPS_00908,25.036054,121.506539,2,taipei_udd_Image_2025,21,4,1756401,897853,0,ok,taipei_z21/images/TPS_00908.jpg
TPS_00909,24.99417,121.541132,2,taipei_udd_Image_2025,21,4,1756602,898122,0,ok,taipei_z21/images/TPS_00909.jpg
TPS_00910,24.988184,121.555117,2,taipei_udd_Image_2025,21,4,1756684,898160,0,ok,taipei_z21/images/TPS_00910.jpg
TPS_00911,25.080701,121.590882,2,taipei_udd_Image_2025,21,4,1756892,897566,0,ok,taipei_z21/images/TPS_00911.jpg
TPS_00912,24.988508,121.556592,2,taipei_udd_Image_2025,21,4,1756692,898158,0,ok,taipei_z21/images/TPS_00912.jpg
TPS_00913,24.986737,121.545362,2,taipei_udd_Image_2025,21,4,1756627,898170,0,ok,taipei_z21/images/TPS_00913.jpg
TPS_00914,24.986752,121.545999,2,taipei_udd_Image_2025,21,4,1756631,898170,0,ok,taipei_z21/images/TPS_00914.jpg
TPS_00915,25.028721,121.494321,2,taipei_udd_Image_2025,21,4,1756330,897900,0,ok,taipei_z21/images/TPS_00915.jpg
